,Team,Role_Name,Task_Name,Claim,Creation_Date,Due_Date,Days_Overdue
2818,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,SUR: Discuss Surgery Request with IMA & Tech Mgr,08210039405,2022-01-06 00:00:00,2022-01-06 00:00:00,7
2819,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,SUR: Discuss Surgery Request with IMA & Tech Mgr,08210043284,2021-12-30 00:00:00,2021-12-30 00:00:00,14
2820,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,SUR: Record Receipt of Further Information,08200077260,2021-11-09 00:00:00,2022-01-11 00:00:00,2
2821,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,SUR: Send Letter to Surgeon - Request Information,08210039405,2022-01-06 00:00:00,2022-01-06 00:00:00,7
2822,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR MA: Review Recommendation from Medical Advisor,08210043284,2022-01-05 00:00:00,2022-01-12 00:00:00,1
2823,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Employer,08210023408,2022-01-05 00:00:00,2022-01-12 00:00:00,1
2824,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Employer,08210027022,2022-01-05 00:00:00,2022-01-12 00:00:00,1
2825,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Employer,08210035755,2022-01-05 00:00:00,2022-01-12 00:00:00,1
2826,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Employer,08210039722,2021-12-31 00:00:00,2022-01-05 00:00:00,8
2827,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Employer,08210042418,2022-01-05 00:00:00,2022-01-12 00:00:00,1
2828,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Provider,08210012419,2021-10-20 00:00:00,2022-01-10 00:00:00,3
2829,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Provider,08210042418,2021-12-20 00:00:00,2021-12-24 00:00:00,20
2830,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact THP,08200058137,2022-01-05 00:00:00,2022-01-10 00:00:00,3
2831,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact THP,08210021277,2021-12-21 00:00:00,2021-12-28 00:00:00,16
2832,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact THP,08210039722,2022-01-13 00:00:00,2021-01-21 00:00:00,357
2833,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Worker,08200030838,2021-10-25 00:00:00,2022-01-12 00:00:00,1
2834,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Worker,08200061959,2021-12-20 00:00:00,2022-01-04 00:00:00,9
2835,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Worker,08200066268,2021-10-30 00:00:00,2021-11-04 00:00:00,70
2836,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Worker,08200074865,2021-11-30 00:00:00,2022-01-11 00:00:00,2
2837,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Worker,08210007356,2021-10-25 00:00:00,2021-12-15 00:00:00,29
2838,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Worker,08210017427,2022-01-05 00:00:00,2022-01-13 00:00:00,0
2839,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Worker,08210039722,2021-12-31 00:00:00,2022-01-05 00:00:00,8
2840,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Worker,08210042418,2021-12-15 00:00:00,2022-01-12 00:00:00,1
2841,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Worker,08210043284,2021-12-23 00:00:00,2022-01-11 00:00:00,2
2842,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Other Task,08200039127,2021-12-09 00:00:00,2022-01-13 00:00:00,0
2843,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Other Task,08210028089,2021-12-22 00:00:00,2022-01-12 00:00:00,1
2844,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Other Task,08210033236,2022-01-05 00:00:00,2022-01-12 00:00:00,1
2845,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Re-allocate Claim to New Segment,08200022516,2021-12-18 00:00:00,2022-01-11 00:00:00,2
2846,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Re-allocate Claim to New Segment,08200077260,2021-12-20 00:00:00,2022-01-05 00:00:00,8
2847,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,ADV: Notify Parties of Adverse Decision,08210031924,2021-12-29 00:00:00,2021-12-30 00:00:00,14
2848,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,ADV: Notify Parties of Adverse Decision,08210035674,2021-12-29 00:00:00,2021-12-30 00:00:00,14
2849,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,CRT: Certificate Registered,08210042845,2022-01-11 00:00:00,2022-01-10 00:00:00,3
2850,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,DOC: Claim Administration,04190086222,2022-01-12 00:00:00,2022-01-07 00:00:00,6
2851,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,DOC: Weekly Payments,08200032027,2022-01-13 00:00:00,2022-01-12 00:00:00,1
2852,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Employer,08200078997,2021-12-22 00:00:00,2021-12-29 00:00:00,15
2853,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Provider,08200032027,2021-12-23 00:00:00,2022-01-05 00:00:00,8
2854,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,ADV: Modify Letter - Adverse Decision,08210031267,2021-12-17 00:00:00,2022-01-13 00:00:00,0
2855,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,ADV: Prepare Adverse Decision Letter,04200024828,2022-01-10 00:00:00,2022-01-12 00:00:00,1
2856,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,CRT: Process Weekly Comp (Straight Through),04190090548,2022-01-11 00:00:00,2022-01-10 00:00:00,3
2857,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,CRT: Query Certificate,08210031267,2021-12-20 00:00:00,2021-12-24 00:00:00,20
2858,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,DOC: Current Weekly Earnings,04200039402,2022-01-13 00:00:00,2022-01-11 00:00:00,2
2859,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,DOC: Current Weekly Earnings,08200033301,2022-01-13 00:00:00,2022-01-12 00:00:00,1
2860,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,DOC: Medical and Like,08210005497,2022-01-12 00:00:00,2022-01-11 00:00:00,2
2861,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,DOC: Weekly Payments,08210005497,2022-01-12 00:00:00,2022-01-11 00:00:00,2
2862,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,GEN: 13 Week Reduction,08210005497,2021-11-12 00:00:00,2022-01-05 00:00:00,8
2863,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,GEN: 13 Week Reduction,08210040669,2021-12-07 00:00:00,2022-01-03 00:00:00,10
2864,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,IME: Record IME Purpose and Details,04200010968,2021-11-24 00:00:00,2022-01-05 00:00:00,8
2865,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,OR: Confirm OR Service Details,04200037297,2021-12-17 00:00:00,2021-12-20 00:00:00,24
2866,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Employer,08210032635,2021-12-10 00:00:00,2021-12-28 00:00:00,16
2867,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact THP,04200009788,2021-11-19 00:00:00,2021-12-28 00:00:00,16
2868,C2,PAN PETER_11281_RETURN TO WORK SPECIALIST,USR: Contact Worker,08210032635,2021-12-10 00:00:00,2021-12-28 00:00:00,16
2869,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,ADV: Modify Letter - Adverse Decision,08210010013,2022-01-06 00:00:00,2022-01-10 00:00:00,3
2870,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,ADV: Modify Letter - Adverse Decision,08210033278,2022-01-06 00:00:00,2022-01-10 00:00:00,3
2871,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,CRT: Certificate Registered,04190115960,2022-01-10 00:00:00,2022-01-06 00:00:00,7
2872,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,CRT: Certificate Registered,04200025555,2022-01-12 00:00:00,2022-01-12 00:00:00,1
2873,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,CRT: Certificate Registered,04200036120,2022-01-05 00:00:00,2021-12-31 00:00:00,13
2874,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,CRT: Certificate Registered,04200047834,2022-01-11 00:00:00,2022-01-10 00:00:00,3
2875,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,CRT: Certificate Registered,08200065829,2022-01-13 00:00:00,2022-01-11 00:00:00,2
2876,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,CRT: Certificate Registered,08210008957,2021-12-30 00:00:00,2021-12-24 00:00:00,20
2877,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,CRT: Certificate Registered,08210016130,2022-01-12 00:00:00,2022-01-10 00:00:00,3
2878,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,CRT: Certificate Registered,08210036000,2022-01-12 00:00:00,2022-01-10 00:00:00,3
2879,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,CRT: Certificate Registered,08210036000,2022-01-12 00:00:00,2022-01-10 00:00:00,3
2880,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,CRT: Process Weekly Comp (Straight Through),04190120010,2022-01-11 00:00:00,2022-01-10 00:00:00,3
2881,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,CRT: Process Weekly Comp (Straight Through),08210010013,2022-01-07 00:00:00,2022-01-05 00:00:00,8
2882,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,CRT: Process Weekly Comp (Straight Through),08210013133,2021-11-22 00:00:00,2021-12-31 00:00:00,13
2883,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,CRT: Process Weekly Comp (Straight Through),08210018345,2021-12-29 00:00:00,2021-12-22 00:00:00,22
2884,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,CRT: Process Weekly Comp (Straight Through),08210033278,2022-01-07 00:00:00,2022-01-06 00:00:00,7
2885,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,CRT: Process Weekly Comp (Straight Through),08210035975,2022-01-10 00:00:00,2022-01-06 00:00:00,7
2886,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,CRT: Process Weekly Compensation Payment,08210033278,2022-01-04 00:00:00,2022-01-04 00:00:00,9
2887,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,DOC: Claim Administration,08210032732,2022-01-10 00:00:00,2021-12-31 00:00:00,13
2888,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,DOC: Claim Administration,08210033278,2022-01-11 00:00:00,2022-01-06 00:00:00,7
2889,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,DOC: Medical and Like,04190120010,2022-01-13 00:00:00,2022-01-12 00:00:00,1
2890,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,DOC: Medical and Like,04190120010,2022-01-13 00:00:00,2022-01-12 00:00:00,1
2891,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,DOC: Medical and Like,04190120010,2022-01-13 00:00:00,2022-01-13 00:00:00,0
2892,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,DOC: Medical and Like,04190120010,2022-01-13 00:00:00,2022-01-13 00:00:00,0
2893,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,DOC: Medical and Like,04200017893,2022-01-11 00:00:00,2022-01-11 00:00:00,2
2894,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,DOC: Medical and Like,04200017893,2022-01-11 00:00:00,2022-01-11 00:00:00,2
2895,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,DOC: Medical and Like,04200017893,2022-01-11 00:00:00,2022-01-11 00:00:00,2
2896,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,DOC: Medical and Like,04200036120,2022-01-10 00:00:00,2022-01-10 00:00:00,3
2897,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,DOC: Medical and Like,08210032732,2022-01-10 00:00:00,2022-01-10 00:00:00,3
2898,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,DOC: RTW and Rehabilitation,04190115960,2022-01-10 00:00:00,2022-01-10 00:00:00,3
2899,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,DOC: RTW and Rehabilitation,04200015196,2022-01-12 00:00:00,2022-01-11 00:00:00,2
2900,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,DOC: RTW and Rehabilitation,04200025555,2022-01-12 00:00:00,2022-01-11 00:00:00,2
2901,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,DOC: Weekly Payments,04190041911,2022-01-11 00:00:00,2022-01-10 00:00:00,3
2902,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,DOC: Weekly Payments,08200025584,2022-01-12 00:00:00,2022-01-10 00:00:00,3
2903,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,DOC: Weekly Payments,08210016130,2022-01-11 00:00:00,2022-01-10 00:00:00,3
2904,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,GEN: 13 Week Reduction,08210032732,2021-11-01 00:00:00,2021-12-23 00:00:00,21
2905,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,GEN: 13 Week Reduction,08210035975,2021-11-22 00:00:00,2021-12-30 00:00:00,14
2906,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,GEN: 13 Week Reduction,08210045619,2021-12-24 00:00:00,2022-01-10 00:00:00,3
2907,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,04200034944,2021-10-20 00:00:00,2022-01-13 00:00:00,0
2908,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,04200056757,2021-11-10 00:00:00,2022-01-12 00:00:00,1
2909,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200016632,2021-04-21 00:00:00,2022-01-13 00:00:00,0
2910,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210008957,2021-11-12 00:00:00,2022-01-13 00:00:00,0
2911,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210012558,2021-10-22 00:00:00,2022-01-13 00:00:00,0
2912,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210021303,2021-11-10 00:00:00,2022-01-13 00:00:00,0
2913,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210033278,2021-12-03 00:00:00,2022-01-13 00:00:00,0
2914,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08210035975,2021-12-03 00:00:00,2022-01-13 00:00:00,0
2915,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,II: Confirm if Incremental Increase Applicable,08210045619,2021-12-24 00:00:00,2021-12-31 00:00:00,13
2916,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,IME: Request Supplementary Report,04190120010,2021-12-06 00:00:00,2022-01-11 00:00:00,2
2917,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,INV: Allied Health,04200034656,2021-12-20 00:00:00,2021-12-17 00:00:00,27
2918,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,INV: Hospital,04200036120,2021-12-23 00:00:00,2021-12-22 00:00:00,22
2919,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,INV: IME Report,04200037310,2021-12-17 00:00:00,2021-12-17 00:00:00,27
2920,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,INV: Medical Practitioner,04200047834,2021-12-20 00:00:00,2021-12-20 00:00:00,24
2921,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,INV: Personal and Household,04200017893,2021-12-22 00:00:00,2021-12-22 00:00:00,22
2922,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,INV: Return to Work,08200065829,2021-12-22 00:00:00,2021-12-21 00:00:00,23
2923,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,MSR: Record Medical & Like Service Request Details,04200033864,2022-01-04 00:00:00,2022-01-06 00:00:00,7
2924,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,MSR: Record Medical & Like Service Request Details,04200033864,2022-01-04 00:00:00,2022-01-06 00:00:00,7
2925,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,MSR: Record Medical & Like Service Request Details,08200065829,2022-01-05 00:00:00,2022-01-07 00:00:00,6
2926,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,OR: Confirm OR Service Details,04200054801,2021-11-11 00:00:00,2022-01-11 00:00:00,2
2927,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,OR: Confirm OR Service Details,04200057523,2021-11-12 00:00:00,2022-01-06 00:00:00,7
2928,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,OR: Confirm OR Service Details,04200057523,2022-01-11 00:00:00,2022-01-12 00:00:00,1
2929,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,OR: Confirm OR Service Details,08210032732,2022-01-10 00:00:00,2022-01-11 00:00:00,2
2930,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,RTW: Review Elapsed Obligation Period Estimate,08200065829,2021-11-17 00:00:00,2021-11-24 00:00:00,50
2931,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,RTW: Review Elapsed Obligation Period Estimate,08200071499,2021-12-11 00:00:00,2021-12-20 00:00:00,24
2932,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,SUP: Contact Worker - Follow Up Fund Details,04200034656,2021-11-09 00:00:00,2022-01-10 00:00:00,3
2933,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,SUP: Contact Worker - Follow Up Fund Details,04200036120,2021-11-09 00:00:00,2022-01-10 00:00:00,3
2934,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,SUP: Determine Superannuation Eligibility,04160069460,2022-01-04 00:00:00,2022-01-11 00:00:00,2
2935,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,SUP: Determine Superannuation Eligibility,04200054801,2022-01-04 00:00:00,2022-01-11 00:00:00,2
2936,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,SUR: Record Receipt of Further Information,08210032732,2022-01-06 00:00:00,2022-01-13 00:00:00,0
2937,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact Employer,04200033864,2021-11-26 00:00:00,2021-12-03 00:00:00,41
2938,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact Employer,04200034656,2021-12-15 00:00:00,2021-12-22 00:00:00,22
2939,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210032732,2021-11-18 00:00:00,2021-11-22 00:00:00,52
2940,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210033278,2021-11-09 00:00:00,2021-11-11 00:00:00,63
2941,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210033278,2021-12-03 00:00:00,2021-12-06 00:00:00,38
2942,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact Employer,08210045619,2022-01-07 00:00:00,2022-01-12 00:00:00,1
2943,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact Provider,04200037310,2022-01-10 00:00:00,2022-01-13 00:00:00,0
2944,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact THP,08200025584,2021-11-30 00:00:00,2022-01-11 00:00:00,2
2945,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact THP,08210008957,2022-01-06 00:00:00,2022-01-13 00:00:00,0
2946,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact THP,08210010013,2021-11-17 00:00:00,2022-01-12 00:00:00,1
2947,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact THP,08210010013,2022-01-10 00:00:00,2022-01-12 00:00:00,1
2948,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact Worker,04160069460,2021-11-29 00:00:00,2021-12-04 00:00:00,40
2949,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact Worker,04190120010,2021-12-06 00:00:00,2022-01-11 00:00:00,2
2950,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact Worker,04200003276,2021-12-31 00:00:00,2022-01-05 00:00:00,8
2951,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210012558,2021-08-26 00:00:00,2022-01-05 00:00:00,8
2952,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210021303,2021-09-14 00:00:00,2021-10-11 00:00:00,94
2953,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210032732,2021-11-18 00:00:00,2021-12-09 00:00:00,35
2954,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210033278,2021-11-09 00:00:00,2021-11-30 00:00:00,44
2955,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Contact Worker,08210045619,2022-01-07 00:00:00,2022-01-12 00:00:00,1
2956,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Other Task,04200054827,2021-10-20 00:00:00,2021-10-21 00:00:00,84
2957,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Other Task,04200057523,2021-11-12 00:00:00,2021-11-26 00:00:00,48
2958,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Other Task,08210008957,2021-11-26 00:00:00,2021-12-03 00:00:00,41
2959,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Re-allocate Claim to New Segment,04190115960,2021-10-07 00:00:00,2021-11-29 00:00:00,45
2960,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Re-allocate Claim to New Segment,04190120010,2021-11-10 00:00:00,2022-01-11 00:00:00,2
2961,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Re-allocate Claim to New Segment,04200014854,2021-11-10 00:00:00,2022-01-11 00:00:00,2
2962,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Re-allocate Claim to New Segment,04200017893,2021-12-03 00:00:00,2021-12-10 00:00:00,34
2963,C2,SANDFORD LISA_11278_RETURN TO WORK CASE MANAGER,USR: Re-allocate Claim to New Segment,04200023913,2021-12-20 00:00:00,2021-12-27 00:00:00,17
2964,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,04200050122,2021-11-30 00:00:00,2022-01-07 00:00:00,6
2965,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,04200055949,2021-11-26 00:00:00,2022-01-07 00:00:00,6
2966,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,04200057361,2021-10-15 00:00:00,2021-12-16 00:00:00,28
2967,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08180043466,2021-12-13 00:00:00,2021-12-20 00:00:00,24
2968,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08190028918,2021-11-05 00:00:00,2021-12-22 00:00:00,22
2969,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200022859,2021-11-16 00:00:00,2021-12-17 00:00:00,27
2970,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200035927,2021-10-13 00:00:00,2022-01-12 00:00:00,1
2971,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200037860,2021-09-03 00:00:00,2021-12-16 00:00:00,28
2972,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200039350,2021-11-23 00:00:00,2021-12-28 00:00:00,16
2973,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200043252,2021-11-19 00:00:00,2021-12-29 00:00:00,15
2974,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200048545,2021-10-15 00:00:00,2021-12-16 00:00:00,28
2975,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200048778,2021-11-19 00:00:00,2021-12-26 00:00:00,18
2976,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200071224,2021-12-03 00:00:00,2021-12-31 00:00:00,13
2977,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200075372,2021-12-03 00:00:00,2022-01-10 00:00:00,3
2978,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,GEN: Record Case Conference Outcome,08200077451,2021-11-05 00:00:00,2021-12-16 00:00:00,28
2979,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,INV: Return to Work,08200048545,2021-12-24 00:00:00,2021-12-24 00:00:00,20
2980,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,OR: Confirm OR Service Details,08200022859,2021-12-13 00:00:00,2022-01-12 00:00:00,1
2981,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,OR: Confirm OR Service Details,08200071224,2022-01-11 00:00:00,2022-01-12 00:00:00,1
2982,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,SIP: Record Provider's Response,08200075372,2021-12-15 00:00:00,2021-01-19 00:00:00,359
2983,C2,SOHAIL BASMAH_11280_RETURN TO WORK CASE MANAGER,USR: Contact Provider,08200022859,2021-11-16 00:00:00,2022-01-12 00:00:00,1
2984,C2,TRANG QUOC_11276_RETURN TO WORK CASE MANAGER,SIP: Record Provider's Response,08200025584,2021-10-20 00:00:00,2022-01-12 00:00:00,1
2985,C2,TRANG QUOC_11276_RETURN TO WORK CASE MANAGER,USR: Contact THP,04200025555,2021-11-23 00:00:00,2022-01-13 00:00:00,0
2986,C2,TRANG QUOC_11276_RETURN TO WORK CASE MANAGER,USR: Other Task,08200025584,2021-11-30 00:00:00,2022-01-12 00:00:00,1
